payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount
P-339425C9,2024-01-21 03:49:00,261011.53,JPY,IN,ACH,BATCH,0.519,0,NEXT_DAY,False,2024,1,21,6,3,True,12.472323692815335,False,HIGH,MEDIUM,False,NONE,1,False,135464.98407
P-D4E26022,2024-02-18 18:50:00,7219.93,EUR,GB,RTP,API,0.245,1,T_PLUS_2,False,2024,2,18,6,18,True,8.884739032455988,False,LOW,LOW,True,LOW,2,False,1768.88285
P-16F684AD,2024-02-12 08:38:00,31733.77,USD,CA,WIRE,BATCH,0.246,1,SAME_DAY,False,2024,2,12,0,8,False,10.365168204195795,False,MEDIUM,LOW,True,LOW,0,False,7806.50742
P-C829536A,2024-06-16 05:59:00,94407.75,AUD,IN,WIRE,BATCH,0.481,1,SAME_DAY,False,2024,6,16,6,5,True,11.455389038516042,False,MEDIUM,MEDIUM,True,LOW,0,False,45410.12775
P-9FD029CE,2024-04-25 13:26:00,177144.63,GBP,DE,RTP,FILE,0.434,1,NEXT_DAY,False,2024,4,25,3,13,False,12.084727441629202,False,HIGH,MEDIUM,True,LOW,1,False,76880.76942
P-26D35ECE,2024-02-20 10:55:00,66389.05,JPY,DE,WIRE,API,0.451,1,SAME_DAY,False,2024,2,20,1,10,False,11.103302474838392,False,MEDIUM,MEDIUM,True,LOW,0,False,29941.461550000004
P-4AE6EEC8,2024-03-20 02:44:00,9707.33,JPY,DE,ACH,BATCH,0.215,2,NEXT_DAY,False,2024,3,20,2,2,False,9.180739558852194,False,LOW,LOW,True,LOW,1,False,2087.07595
P-DFA5A882,2024-05-08 12:54:00,43536.01,AUD,US,WIRE,ONLINE,0.399,2,SAME_DAY,False,2024,5,8,2,12,False,10.681366659945404,False,MEDIUM,MEDIUM,True,LOW,0,False,17370.867990000002
P-27F106E2,2024-01-09 19:37:00,185934.1,CAD,CA,SWIFT,BATCH,0.411,1,T_PLUS_2,False,2024,1,9,1,19,False,12.133152967075757,False,HIGH,MEDIUM,True,LOW,2,False,76418.9151
P-676C1994,2024-06-09 20:34:00,524107.13,JPY,US,WIRE,FILE,0.211,0,NEXT_DAY,False,2024,6,9,6,20,True,13.169453296976755,True,VERY_HIGH,LOW,False,NONE,1,False,110586.60442999999
P-134EA125,2024-03-06 02:39:00,58253.43,JPY,DE,ACH,BATCH,0.301,2,NEXT_DAY,False,2024,3,6,2,2,False,10.972575420038323,False,MEDIUM,MEDIUM,True,LOW,1,False,17534.28243
P-10A88374,2024-05-24 06:08:00,105184.48,USD,AU,ACH,API,0.193,0,NEXT_DAY,False,2024,5,24,4,6,False,11.563480546946034,False,HIGH,LOW,False,NONE,1,False,20300.60464
P-20986206,2024-03-18 19:48:00,26547.9,GBP,JP,SWIFT,BATCH,0.211,2,T_PLUS_2,False,2024,3,18,0,19,False,10.186743594550016,False,MEDIUM,LOW,True,LOW,2,False,5601.6069
P-C4884E56,2024-04-29 05:52:00,45879.19,USD,GB,RTP,FILE,0.324,1,NEXT_DAY,False,2024,4,29,0,5,False,10.733788712472744,False,MEDIUM,MEDIUM,True,LOW,1,False,14864.85756
P-2AE43144,2024-03-08 07:01:00,72054.57,CAD,JP,ACH,BATCH,0.053,0,SAME_DAY,False,2024,3,8,4,7,False,11.185192905865001,False,MEDIUM,LOW,False,NONE,0,False,3818.8922100000004
P-CF292085,2024-05-16 03:34:00,187281.69,USD,AU,WIRE,API,0.718,2,NEXT_DAY,False,2024,5,16,3,3,False,12.140374465581502,False,HIGH,HIGH,True,LOW,1,False,134468.25342
P-D1C7AF93,2024-01-20 18:03:00,33023.34,USD,DE,SWIFT,API,0.07,2,NEXT_DAY,False,2024,1,20,5,18,True,10.405000144330872,False,MEDIUM,LOW,True,LOW,1,False,2311.6338
P-B3DE4330,2024-01-12 05:25:00,22611.47,JPY,IN,SWIFT,MOBILE,0.289,1,SAME_DAY,True,2024,1,12,4,5,False,10.026256803002836,False,MEDIUM,LOW,True,LOW,0,False,6534.71483
P-E7985D75,2024-02-15 16:07:00,58469.33,GBP,GB,ACH,MOBILE,0.088,0,SAME_DAY,False,2024,2,15,3,16,False,10.976274725073749,False,MEDIUM,LOW,False,NONE,0,False,5145.30104
P-ACF8CACF,2024-05-18 12:45:00,219998.39,USD,IN,WIRE,ONLINE,0.132,2,SAME_DAY,False,2024,5,18,5,12,True,12.301380052603381,False,HIGH,LOW,True,LOW,0,False,29039.787480000003
P-0383FEB1,2024-06-25 14:19:00,30021.0,CAD,US,WIRE,API,0.077,4,T_PLUS_2,False,2024,6,25,1,14,False,10.309685725220122,False,MEDIUM,LOW,True,HIGH,2,False,2311.617
P-394FE4F3,2024-04-14 09:01:00,25592.48,AUD,US,WIRE,BATCH,0.329,0,SAME_DAY,False,2024,4,14,6,9,True,10.150092910529285,False,MEDIUM,MEDIUM,False,NONE,0,False,8419.92592
P-EC996952,2024-04-10 20:48:00,65658.49,GBP,GB,WIRE,API,0.461,4,SAME_DAY,False,2024,4,10,2,20,False,11.0922374237394,False,MEDIUM,MEDIUM,True,HIGH,0,False,30268.563890000005
P-E3C633E8,2024-03-19 08:22:00,48554.13,USD,IN,SWIFT,API,0.118,1,SAME_DAY,False,2024,3,19,1,8,False,10.790455132401041,False,MEDIUM,LOW,True,LOW,0,False,5729.387339999999
P-B6501A72,2024-01-19 09:59:00,16098.74,GBP,DE,WIRE,ONLINE,0.219,0,SAME_DAY,False,2024,1,19,4,9,False,9.686558401773834,False,MEDIUM,LOW,False,NONE,0,False,3525.62406
P-3A0F94CB,2024-03-28 02:10:00,276058.59,GBP,US,ACH,FILE,0.112,0,NEXT_DAY,False,2024,3,28,3,2,False,12.528372027192086,False,HIGH,LOW,False,NONE,1,False,30918.562080000003
P-27A5FE9B,2024-05-03 04:34:00,688874.22,CAD,JP,ACH,ONLINE,0.109,1,T_PLUS_2,False,2024,5,3,4,4,False,13.442815430546762,True,VERY_HIGH,LOW,True,LOW,2,True,75087.28998
P-6A66C845,2024-03-26 20:58:00,79817.0,JPY,US,RTP,BATCH,0.606,0,T_PLUS_2,False,2024,3,26,1,20,False,11.28750432191196,False,MEDIUM,HIGH,False,NONE,2,False,48369.102
P-97EA8895,2024-05-20 14:33:00,15488.9,GBP,GB,ACH,BATCH,0.282,1,SAME_DAY,False,2024,5,20,0,14,False,9.647943477612154,False,MEDIUM,LOW,True,LOW,0,False,4367.8697999999995
P-633D602E,2024-04-26 01:10:00,2874.56,USD,GB,SWIFT,API,0.26,1,NEXT_DAY,False,2024,4,26,4,1,False,7.964002716872477,False,LOW,LOW,True,LOW,1,False,747.3856000000001
P-0AD4A8CB,2024-06-02 15:43:00,12951.95,AUD,CA,WIRE,ONLINE,0.162,0,NEXT_DAY,False,2024,6,2,6,15,True,9.469078840413179,False,MEDIUM,LOW,False,NONE,1,False,2098.2159
P-FD0DA0BB,2024-01-04 06:44:00,231251.31,EUR,JP,ACH,ONLINE,0.532,2,NEXT_DAY,False,2024,1,4,3,6,False,12.35126464451397,False,HIGH,MEDIUM,True,LOW,1,False,123025.69692
P-1FF10E0A,2024-06-17 23:34:00,2585160.73,GBP,AU,ACH,FILE,0.356,2,SAME_DAY,False,2024,6,17,0,23,False,14.765298628764477,True,VERY_HIGH,MEDIUM,True,LOW,0,True,920317.21988
P-428F06F6,2024-05-07 03:29:00,37563.11,AUD,US,SWIFT,MOBILE,0.632,5,SAME_DAY,False,2024,5,7,1,3,False,10.533804352255856,False,MEDIUM,HIGH,True,HIGH,0,False,23739.88552
P-7761C6DC,2024-01-13 23:46:00,752633.38,CAD,CA,SWIFT,ONLINE,0.469,0,SAME_DAY,False,2024,1,13,5,23,True,13.531334837735091,True,VERY_HIGH,MEDIUM,False,NONE,0,True,352985.05522
P-95E629A1,2024-01-21 18:52:00,89625.22,JPY,DE,ACH,FILE,0.412,0,T_PLUS_2,False,2024,1,21,6,18,True,11.403403190082637,False,MEDIUM,MEDIUM,False,NONE,2,False,36925.590639999995
P-6D2064EF,2024-01-08 17:11:00,354153.69,USD,AU,WIRE,BATCH,0.179,3,NEXT_DAY,False,2024,1,8,0,17,False,12.777489074070221,False,HIGH,LOW,True,HIGH,1,False,63393.51051
P-5A7AC2AC,2024-03-27 23:49:00,33191.08,AUD,DE,ACH,API,0.098,0,SAME_DAY,False,2024,3,27,2,23,False,10.410066572229129,False,MEDIUM,LOW,False,NONE,0,False,3252.7258400000005
P-9943A0CE,2024-06-27 04:16:00,4973.58,JPY,US,ACH,MOBILE,0.137,2,NEXT_DAY,False,2024,6,27,3,4,False,8.512096223918393,False,LOW,LOW,True,LOW,1,False,681.3804600000001
P-A5BB8100,2024-05-19 04:41:00,75173.48,EUR,AU,WIRE,BATCH,0.439,3,NEXT_DAY,False,2024,5,19,6,4,True,11.22756709063959,False,MEDIUM,MEDIUM,True,HIGH,1,False,33001.157719999996
P-3C0691BA,2024-04-09 12:22:00,59622.63,JPY,US,WIRE,ONLINE,0.12,1,NEXT_DAY,False,2024,4,9,1,12,False,10.995807250987465,False,MEDIUM,LOW,True,LOW,1,False,7154.7155999999995
P-DE74A3D2,2024-01-13 16:53:00,12193.84,CAD,CA,ACH,ONLINE,0.093,1,NEXT_DAY,False,2024,1,13,5,16,True,9.408768190432749,False,MEDIUM,LOW,True,LOW,1,False,1134.02712
P-678218DA,2024-06-19 03:57:00,78892.91,CAD,DE,ACH,BATCH,0.512,1,SAME_DAY,False,2024,6,19,2,3,False,11.275859317543162,False,MEDIUM,MEDIUM,True,LOW,0,False,40393.16992
P-8BB126F1,2024-06-10 04:05:00,18156.44,JPY,DE,SWIFT,BATCH,0.171,0,NEXT_DAY,False,2024,6,10,0,4,False,9.806835673055202,False,MEDIUM,LOW,False,NONE,1,False,3104.75124
P-73E1D544,2024-02-14 21:58:00,6214.31,USD,US,SWIFT,BATCH,0.082,2,NEXT_DAY,False,2024,2,14,2,21,False,8.734770882025096,False,LOW,LOW,True,LOW,1,False,509.57342000000006
P-2E8E402A,2024-03-15 14:31:00,153825.67,JPY,GB,SWIFT,MOBILE,0.166,1,NEXT_DAY,False,2024,3,15,4,14,False,11.943581728042528,False,HIGH,LOW,True,LOW,1,False,25535.061220000003
P-AEB9CE1C,2024-02-18 14:51:00,46776.06,GBP,DE,ACH,ONLINE,0.266,1,NEXT_DAY,False,2024,2,18,6,14,True,10.75314819079252,False,MEDIUM,LOW,True,LOW,1,False,12442.43196
P-333A052A,2024-05-13 05:21:00,80483.36,AUD,IN,WIRE,FILE,0.125,0,NEXT_DAY,False,2024,5,13,0,5,False,11.295818158816454,False,MEDIUM,LOW,False,NONE,1,False,10060.42
P-D81387BA,2024-03-08 02:59:00,83958.85,AUD,CA,WIRE,API,0.464,2,T_PLUS_2,False,2024,3,8,4,2,False,11.338093987367943,False,MEDIUM,MEDIUM,True,LOW,2,False,38956.90640000001
P-C382CF44,2024-04-03 00:42:00,136702.23,GBP,DE,WIRE,ONLINE,0.091,2,NEXT_DAY,False,2024,4,3,2,0,False,11.825567650816216,False,HIGH,LOW,True,LOW,1,False,12439.90293
P-8057DBD0,2024-02-24 07:47:00,19001.56,EUR,IN,SWIFT,API,0.255,0,NEXT_DAY,False,2024,2,24,5,7,True,9.85232898591449,False,MEDIUM,LOW,False,NONE,1,False,4845.397800000001
P-F889C313,2024-05-27 20:29:00,4722.07,GBP,IN,WIRE,ONLINE,0.133,2,NEXT_DAY,False,2024,5,27,0,20,False,8.460214290874577,False,LOW,LOW,True,LOW,1,False,628.03531
P-D098340D,2024-04-14 04:57:00,6375.08,EUR,CA,ACH,API,0.503,0,SAME_DAY,False,2024,4,14,6,4,True,8.76030876744278,False,LOW,MEDIUM,False,NONE,0,False,3206.66524
P-0931AF2E,2024-02-16 22:06:00,29224.09,USD,US,ACH,API,0.576,0,SAME_DAY,False,2024,2,16,4,22,False,10.282782865890702,False,MEDIUM,MEDIUM,False,NONE,0,False,16833.075839999998
P-0A7FAC83,2024-05-01 14:34:00,40980.41,AUD,JP,SWIFT,FILE,0.537,0,NEXT_DAY,False,2024,5,1,2,14,False,10.6208738282288,False,MEDIUM,MEDIUM,False,NONE,1,False,22006.480170000003
P-AF84BF44,2024-04-25 22:44:00,17395.77,CAD,US,WIRE,FILE,0.585,0,NEXT_DAY,False,2024,4,25,3,22,False,9.764039835786926,False,MEDIUM,MEDIUM,False,NONE,1,False,10176.52545
P-C54D8F53,2024-01-25 15:26:00,137075.09,CAD,US,RTP,BATCH,0.01,1,SAME_DAY,False,2024,1,25,3,15,False,11.82829145209181,False,HIGH,LOW,True,LOW,0,False,1370.7509
P-BDCDBEF9,2024-06-18 09:31:00,15084.86,GBP,IN,ACH,BATCH,0.107,0,T_PLUS_2,False,2024,6,18,1,9,False,9.621513160243245,False,MEDIUM,LOW,False,NONE,2,False,1614.08002
P-424FDF7F,2024-02-05 16:40:00,106549.57,USD,US,RTP,ONLINE,0.124,0,SAME_DAY,False,2024,2,5,0,16,False,11.57637498711358,False,HIGH,LOW,False,NONE,0,False,13212.146680000002
P-874974C2,2024-02-21 20:02:00,18075.76,EUR,AU,SWIFT,BATCH,0.335,1,T_PLUS_2,False,2024,2,21,2,20,False,9.802382414347472,False,MEDIUM,MEDIUM,True,LOW,2,False,6055.3796
P-B9BCFD0A,2024-06-10 22:03:00,87032.96,CAD,AU,WIRE,BATCH,0.149,1,NEXT_DAY,False,2024,6,10,0,22,False,11.374053666299584,False,MEDIUM,LOW,True,LOW,1,False,12967.91104
P-0D1604B3,2024-03-20 10:09:00,45967.71,GBP,CA,SWIFT,API,0.331,0,T_PLUS_2,False,2024,3,20,2,10,False,10.735716226627114,False,MEDIUM,MEDIUM,False,NONE,2,False,15215.31201
P-63E78DB0,2024-01-12 20:10:00,120098.07,JPY,AU,ACH,FILE,0.372,2,NEXT_DAY,False,2024,1,12,4,20,False,11.696072264491049,False,HIGH,MEDIUM,True,LOW,1,False,44676.48204
P-05292479,2024-05-02 01:29:00,48058.31,CAD,GB,WIRE,MOBILE,0.224,0,SAME_DAY,False,2024,5,2,3,1,False,10.780191152133714,False,MEDIUM,LOW,False,NONE,0,False,10765.06144
P-917D6BCC,2024-03-02 09:16:00,114607.45,CAD,JP,SWIFT,API,0.278,0,SAME_DAY,False,2024,3,2,5,9,True,11.649276815273998,False,HIGH,LOW,False,NONE,0,False,31860.8711
P-AD941620,2024-02-04 15:01:00,81824.88,EUR,IN,WIRE,MOBILE,0.472,0,NEXT_DAY,False,2024,2,4,6,15,True,11.312348853970885,False,MEDIUM,MEDIUM,False,NONE,1,False,38621.34336
P-BBB7685C,2024-05-13 14:26:00,186863.86,AUD,DE,WIRE,ONLINE,0.122,2,SAME_DAY,True,2024,5,13,0,14,False,12.138140960785348,False,HIGH,LOW,True,LOW,0,False,22797.390919999998
P-CA4F5F61,2024-05-29 18:47:00,43218.07,EUR,US,SWIFT,API,0.563,0,SAME_DAY,False,2024,5,29,2,18,False,10.67403711201354,False,MEDIUM,MEDIUM,False,NONE,0,False,24331.773409999998
P-69D2306A,2024-01-27 21:49:00,10578.5,CAD,JP,WIRE,BATCH,0.397,0,T_PLUS_2,False,2024,1,27,5,21,True,9.266673445316343,False,MEDIUM,MEDIUM,False,NONE,2,False,4199.6645
P-19C8CD13,2024-06-16 06:48:00,344871.99,GBP,JP,SWIFT,FILE,0.37,1,SAME_DAY,False,2024,6,16,6,6,True,12.750931483303981,False,HIGH,MEDIUM,True,LOW,0,False,127602.6363
P-D9A8870D,2024-04-11 00:54:00,18625.03,AUD,DE,WIRE,API,0.053,0,SAME_DAY,False,2024,4,11,3,0,False,9.832315343732082,False,MEDIUM,LOW,False,NONE,0,False,987.12659
P-FC1CA68E,2024-02-27 10:58:00,174749.26,GBP,IN,ACH,FILE,0.422,2,SAME_DAY,False,2024,2,27,1,10,False,12.071113147934721,False,HIGH,MEDIUM,True,LOW,0,False,73744.18772
P-EB8797A8,2024-02-23 23:03:00,28939.62,JPY,DE,WIRE,MOBILE,0.575,0,SAME_DAY,False,2024,2,23,4,23,False,10.273001423591099,False,MEDIUM,MEDIUM,False,NONE,0,False,16640.281499999997
P-A3D56010,2024-05-08 03:11:00,7128.06,JPY,AU,ACH,API,0.394,4,SAME_DAY,False,2024,5,8,2,3,False,8.871934667409887,False,LOW,MEDIUM,True,HIGH,0,False,2808.45564
P-E7841696,2024-04-22 20:08:00,67475.98,USD,CA,SWIFT,ONLINE,0.048,1,T_PLUS_2,False,2024,4,22,0,20,False,11.11954178165723,False,MEDIUM,LOW,True,LOW,2,False,3238.8470399999997
P-D35E44FE,2024-03-27 12:31:00,30387.65,AUD,GB,SWIFT,BATCH,0.286,1,NEXT_DAY,False,2024,3,27,2,12,False,10.321824462416727,False,MEDIUM,LOW,True,LOW,1,False,8690.8679
P-AC56CF46,2024-04-24 03:33:00,17250.2,CAD,US,SWIFT,FILE,0.338,1,NEXT_DAY,False,2024,4,24,2,3,False,9.75563698525735,False,MEDIUM,MEDIUM,True,LOW,1,False,5830.5676
P-3BAD81BF,2024-01-19 02:09:00,6593.18,USD,DE,WIRE,BATCH,0.112,1,SAME_DAY,False,2024,1,19,4,2,False,8.793942720802326,False,LOW,LOW,True,LOW,0,False,738.4361600000001
P-052D2CE4,2024-01-07 16:38:00,357789.29,CAD,DE,ACH,API,0.179,3,NEXT_DAY,False,2024,1,7,6,16,True,12.787702311622553,False,HIGH,LOW,True,HIGH,1,False,64044.282909999994
P-9809A335,2024-03-13 23:55:00,85965.78,CAD,US,ACH,FILE,0.748,0,SAME_DAY,True,2024,3,13,2,23,False,11.361716221540899,False,MEDIUM,HIGH,False,NONE,0,False,64302.40344
P-3382A94C,2024-05-25 18:47:00,93575.75,USD,GB,ACH,BATCH,0.361,0,NEXT_DAY,False,2024,5,25,5,18,True,11.446537234174032,False,MEDIUM,MEDIUM,False,NONE,1,False,33780.84575
P-F3040100,2024-03-07 18:02:00,257399.82,EUR,IN,WIRE,ONLINE,0.196,2,NEXT_DAY,False,2024,3,7,3,18,False,12.458389759842275,False,HIGH,LOW,True,LOW,1,False,50450.364720000005
P-FEED700F,2024-02-17 03:07:00,13290.99,GBP,AU,WIRE,BATCH,0.06,0,NEXT_DAY,False,2024,2,17,5,3,True,9.494916877141971,False,MEDIUM,LOW,False,NONE,1,False,797.4594
P-276EF980,2024-05-13 16:15:00,15287.29,USD,DE,WIRE,API,0.354,1,SAME_DAY,False,2024,5,13,0,16,False,9.634842454866309,False,MEDIUM,MEDIUM,True,LOW,0,False,5411.70066
P-46EC1D5B,2024-05-17 11:10:00,114655.71,EUR,JP,SWIFT,API,0.319,1,NEXT_DAY,False,2024,5,17,4,11,False,11.649697812522014,False,HIGH,MEDIUM,True,LOW,1,False,36575.17149
P-BC991DCA,2024-05-08 12:31:00,27263.53,USD,DE,SWIFT,BATCH,0.368,0,NEXT_DAY,False,2024,5,8,2,12,False,10.213341868994087,False,MEDIUM,MEDIUM,False,NONE,1,False,10032.97904
P-9070A884,2024-01-28 07:00:00,122598.97,CAD,GB,WIRE,BATCH,0.101,0,NEXT_DAY,False,2024,1,28,6,7,True,11.716682057786013,False,HIGH,LOW,False,NONE,1,False,12382.495970000002
P-68FFB54E,2024-04-13 12:37:00,148963.38,CAD,AU,ACH,BATCH,0.235,1,T_PLUS_2,False,2024,4,13,5,12,True,11.911462495945418,False,HIGH,LOW,True,LOW,2,False,35006.3943
P-C7AA8B76,2024-05-28 18:53:00,79279.66,USD,IN,SWIFT,MOBILE,0.091,0,NEXT_DAY,False,2024,5,28,1,18,False,11.280749493893536,False,MEDIUM,LOW,False,NONE,1,False,7214.44906
P-0B151E04,2024-05-17 18:24:00,14595.03,GBP,IN,ACH,API,0.397,1,SAME_DAY,False,2024,5,17,4,18,False,9.588504852911859,False,MEDIUM,MEDIUM,True,LOW,0,False,5794.22691
P-BA49D9A1,2024-04-22 09:19:00,75529.85,GBP,GB,SWIFT,ONLINE,0.2,2,NEXT_DAY,False,2024,4,22,0,9,False,11.232296461050606,False,MEDIUM,LOW,True,LOW,1,False,15105.970000000001
P-B484F527,2024-05-29 18:00:00,189083.9,AUD,US,WIRE,MOBILE,0.448,1,NEXT_DAY,False,2024,5,29,2,18,False,12.149951399528018,False,HIGH,MEDIUM,True,LOW,1,False,84709.5872
P-7EFD80EF,2024-02-06 16:37:00,262248.92,JPY,IN,WIRE,API,0.356,3,NEXT_DAY,False,2024,2,6,1,16,False,12.477053221206067,False,HIGH,MEDIUM,True,HIGH,1,False,93360.61551999999
P-DD854247,2024-02-14 14:55:00,166836.77,EUR,JP,ACH,API,0.424,2,SAME_DAY,False,2024,2,14,2,14,False,12.024777182122298,False,HIGH,MEDIUM,True,LOW,0,False,70738.79048
P-CAB642AC,2024-01-12 16:16:00,127444.4,USD,GB,ACH,ONLINE,0.121,0,NEXT_DAY,False,2024,1,12,4,16,False,11.75544331656758,False,HIGH,LOW,False,NONE,1,False,15420.772399999998
P-EA8578AC,2024-02-06 07:07:00,72301.11,EUR,IN,ACH,API,0.12,1,NEXT_DAY,False,2024,2,6,1,7,False,11.188608591676752,False,MEDIUM,LOW,True,LOW,1,False,8676.1332
P-854656CB,2024-06-14 23:55:00,7764.71,GBP,IN,WIRE,ONLINE,0.338,1,SAME_DAY,False,2024,6,14,4,23,False,8.957473167333236,False,LOW,MEDIUM,True,LOW,0,False,2624.4719800000003
P-B5C0B1EE,2024-03-27 16:00:00,12583.31,AUD,DE,SWIFT,API,0.386,0,NEXT_DAY,True,2024,3,27,2,16,False,9.440206078891142,False,MEDIUM,MEDIUM,False,NONE,1,False,4857.15766
P-FB527BCA,2024-03-21 08:39:00,6229.68,USD,AU,ACH,BATCH,0.109,1,NEXT_DAY,False,2024,3,21,3,8,False,8.737240755102839,False,LOW,LOW,True,LOW,1,False,679.03512
P-DF0A9106,2024-03-21 16:36:00,159051.31,JPY,DE,ACH,BATCH,0.089,1,NEXT_DAY,False,2024,3,21,3,16,False,11.976988420806496,False,HIGH,LOW,True,LOW,1,False,14155.566589999999
P-3881402C,2024-02-22 02:27:00,212207.1,AUD,GB,SWIFT,API,0.332,0,T_PLUS_2,False,2024,2,22,3,2,False,12.265322675969792,False,HIGH,MEDIUM,False,NONE,2,False,70452.75720000001
P-ECBBF1E9,2024-01-31 20:57:00,2728.05,AUD,CA,WIRE,API,0.252,1,SAME_DAY,False,2024,1,31,2,20,False,7.911708842270069,False,LOW,LOW,True,LOW,0,False,687.4686
P-790FBB61,2024-05-31 07:49:00,145320.74,JPY,AU,WIRE,FILE,0.171,0,NEXT_DAY,False,2024,5,31,4,7,False,11.886705459839012,False,HIGH,LOW,False,NONE,1,False,24849.84654
P-7D72DF13,2024-04-03 20:47:00,138899.6,GBP,CA,WIRE,BATCH,0.682,2,NEXT_DAY,False,2024,4,3,2,20,False,11.841513848387534,False,HIGH,HIGH,True,LOW,1,False,94729.52720000001
P-689AAF05,2024-04-07 15:08:00,32870.27,USD,GB,WIRE,FILE,0.17,1,NEXT_DAY,False,2024,4,7,6,15,True,10.400354302966939,False,MEDIUM,LOW,True,LOW,1,False,5587.9459
P-C57E0C30,2024-06-16 22:55:00,35810.12,CAD,IN,RTP,ONLINE,0.067,2,T_PLUS_2,False,2024,6,16,6,22,True,10.486013738683226,False,MEDIUM,LOW,True,LOW,2,False,2399.27804
P-73F07C0C,2024-03-23 06:27:00,104318.02,AUD,IN,ACH,ONLINE,0.477,0,NEXT_DAY,False,2024,3,23,5,6,True,11.555208982944576,False,HIGH,MEDIUM,False,NONE,1,False,49759.69554
P-5CE8C5A3,2024-03-23 02:45:00,460189.36,AUD,JP,SWIFT,MOBILE,0.547,0,T_PLUS_2,False,2024,3,23,5,2,True,13.039395508949834,False,HIGH,MEDIUM,False,NONE,2,False,251723.57992000002
P-1DBC570D,2024-05-21 12:24:00,18449.92,GBP,JP,ACH,BATCH,0.382,0,NEXT_DAY,False,2024,5,21,1,12,False,9.822869512724125,False,MEDIUM,MEDIUM,False,NONE,1,False,7047.8694399999995
P-90708230,2024-03-29 01:29:00,82220.29,EUR,GB,RTP,FILE,0.49,3,NEXT_DAY,False,2024,3,29,4,1,False,11.31716954994202,False,MEDIUM,MEDIUM,True,HIGH,1,False,40287.94209999999
P-6DAD12AA,2024-04-30 04:05:00,487397.77,GBP,DE,WIRE,FILE,0.401,1,NEXT_DAY,False,2024,4,30,1,4,False,13.096837896575476,False,HIGH,MEDIUM,True,LOW,1,False,195446.50577000002
P-4F2A498B,2024-01-05 12:52:00,42925.47,JPY,GB,RTP,FILE,0.397,0,NEXT_DAY,False,2024,1,5,4,12,False,10.667243930956822,False,MEDIUM,MEDIUM,False,NONE,1,False,17041.41159
P-49A9D195,2024-05-04 21:27:00,167908.85,CAD,GB,RTP,ONLINE,0.424,1,SAME_DAY,False,2024,5,4,5,21,True,12.0311825072174,False,HIGH,MEDIUM,True,LOW,0,False,71193.3524
P-AD304BD8,2024-06-23 16:16:00,55316.72,EUR,AU,ACH,ONLINE,0.329,3,NEXT_DAY,False,2024,6,23,6,16,True,10.920848570178801,False,MEDIUM,MEDIUM,True,HIGH,1,False,18199.20088
P-B8DA5B50,2024-02-29 05:04:00,75843.87,AUD,DE,ACH,FILE,0.215,2,SAME_DAY,False,2024,2,29,3,5,False,11.236445349002285,False,MEDIUM,LOW,True,LOW,0,False,16306.43205
P-C1893CEF,2024-01-19 10:46:00,75245.3,USD,DE,ACH,BATCH,0.316,1,SAME_DAY,False,2024,1,19,4,10,False,11.22852201196705,False,MEDIUM,MEDIUM,True,LOW,0,False,23777.5148
P-1111B2D1,2024-05-20 05:57:00,63829.38,JPY,GB,ACH,BATCH,0.479,1,NEXT_DAY,False,2024,5,20,0,5,False,11.063984531545872,False,MEDIUM,MEDIUM,True,LOW,1,False,30574.273019999997
P-1512E6FE,2024-06-07 08:38:00,7232.64,AUD,JP,WIRE,ONLINE,0.299,0,T_PLUS_2,False,2024,6,7,4,8,False,8.886497646275107,False,LOW,LOW,False,NONE,2,False,2162.55936
P-CB4CE84D,2024-06-19 12:22:00,9693.71,CAD,DE,SWIFT,MOBILE,0.328,1,T_PLUS_2,False,2024,6,19,2,12,False,9.179335654903428,False,LOW,MEDIUM,True,LOW,2,False,3179.5368799999997
P-9D258893,2024-05-02 02:41:00,71844.05,EUR,CA,WIRE,BATCH,0.46,0,T_PLUS_2,False,2024,5,2,3,2,False,11.182266995605719,False,MEDIUM,MEDIUM,False,NONE,2,False,33048.263000000006
P-6910EB84,2024-01-03 08:59:00,258529.46,GBP,GB,RTP,MOBILE,0.089,2,SAME_DAY,False,2024,1,3,2,8,False,12.462768799644486,False,HIGH,LOW,True,LOW,0,False,23009.121939999997
P-7D68550A,2024-03-14 13:41:00,48345.9,EUR,US,ACH,ONLINE,0.092,1,SAME_DAY,False,2024,3,14,3,13,False,10.786157383003802,False,MEDIUM,LOW,True,LOW,0,False,4447.8228
P-E661CE91,2024-05-05 01:11:00,2335.13,USD,IN,WIRE,ONLINE,0.27,0,SAME_DAY,False,2024,5,5,6,1,True,7.756250993084607,False,LOW,LOW,False,NONE,0,False,630.4851000000001
P-7CE176F2,2024-02-28 14:07:00,37582.08,GBP,DE,SWIFT,API,0.141,0,T_PLUS_2,False,2024,2,28,2,14,False,10.5343092280976,False,MEDIUM,LOW,False,NONE,2,False,5299.07328
P-2CA63516,2024-03-16 04:29:00,22595.32,AUD,AU,ACH,BATCH,0.14,1,NEXT_DAY,False,2024,3,16,5,4,True,10.025542340143424,False,MEDIUM,LOW,True,LOW,1,False,3163.3448000000003
