payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons
P-917E9A75,2024-01-22 10:26:00,593009.39,GBP,GB,SWIFT,BATCH,0.11,0,SAME_DAY,True,2024,1,22,0,10,False,13.292967198905629,True,VERY_HIGH,LOW,False,NONE,0,True,65231.0329,1.9933886130066922,False,0.9696,False,0.3759527198023135,False,0.1311,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-D4EC29A9,2024-01-08 14:26:00,6528.11,EUR,JP,SWIFT,API,0.151,1,SAME_DAY,False,2024,1,8,0,14,False,8.784025918954036,False,LOW,LOW,True,LOW,0,False,985.74461,-0.505876278575475,False,0.034,False,-0.45919722262708507,False,0.2252,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE
P-9C658CDC,2024-06-14 15:56:00,472123.72,AUD,DE,SWIFT,API,0.399,0,SAME_DAY,False,2024,6,14,4,15,False,13.064998466951304,False,HIGH,MEDIUM,False,NONE,0,False,188377.36428,1.478239500444416,False,0.9552,False,1.9767806450839085,False,0.7607,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE
P-6E2ACEC0,2024-01-11 21:50:00,102087.57,CAD,CA,WIRE,BATCH,0.062,3,T_PLUS_2,False,2024,1,11,3,21,False,11.533596048816452,False,HIGH,LOW,True,HIGH,2,False,6329.429340000001,-0.09865372675497959,False,0.6706,False,-0.3897325488213485,False,0.0407,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-B352A336,2024-06-06 00:12:00,37719.32,USD,US,ACH,API,0.081,1,SAME_DAY,False,2024,6,6,3,0,False,10.537954220274504,False,MEDIUM,LOW,True,LOW,0,False,3055.26492,-0.37295627117307906,False,0.3516,False,-0.43229470862557196,False,0.0718,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-DD8C27D5,2024-01-08 07:49:00,48299.94,EUR,IN,WIRE,API,0.096,1,NEXT_DAY,False,2024,1,8,0,7,False,10.78520630114901,False,MEDIUM,LOW,True,LOW,1,False,4636.79424,-0.32786741156417204,False,0.4246,False,-0.41173578273848876,False,0.1003,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-BCA158C6,2024-01-12 22:11:00,181599.76,JPY,IN,SWIFT,API,0.204,1,NEXT_DAY,False,2024,1,12,4,22,False,12.1095659301626,False,HIGH,LOW,True,LOW,1,False,37046.35104,0.2401840702840166,False,0.8214,False,0.009568879690668273,False,0.3487,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-93CD1617,2024-04-06 06:11:00,17363.2,CAD,AU,ACH,ONLINE,0.155,0,SAME_DAY,False,2024,4,6,5,6,True,9.762165894436542,False,MEDIUM,LOW,False,NONE,0,False,2691.2960000000003,-0.4597030059449606,False,0.16,False,-0.4370260847416225,False,0.2344,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE
P-0CFF6C32,2024-04-07 03:01:00,5448.56,USD,IN,RTP,BATCH,0.391,1,NEXT_DAY,False,2024,4,7,6,3,True,8.603290150453175,False,LOW,MEDIUM,True,LOW,1,False,2130.3869600000003,-0.5104767347293483,False,0.0232,False,-0.4443175634622036,False,0.7471,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-872926A5,2024-04-28 04:04:00,290782.92,EUR,GB,WIRE,FILE,0.217,2,SAME_DAY,False,2024,4,28,6,4,True,12.580335727376736,False,HIGH,LOW,True,LOW,0,False,63099.89364,0.7054634369843457,False,0.9078,False,0.3482491966697842,False,0.3804,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-1F6DF9AC,2024-01-05 00:39:00,152119.14,AUD,CA,WIRE,ONLINE,0.318,1,SAME_DAY,False,2024,1,5,4,0,False,11.93242588236783,False,HIGH,MEDIUM,True,LOW,0,False,48373.88652000001,0.11455366900663044,False,0.7818,False,0.15681999889004286,False,0.614,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-F815B0CA,2024-06-13 14:36:00,8585.68,GBP,DE,ACH,ONLINE,0.525,2,NEXT_DAY,False,2024,6,13,3,14,False,9.057967444344008,False,LOW,MEDIUM,True,LOW,1,False,4507.482,-0.49710803202040554,False,0.0536,False,-0.41341676375150765,False,0.9092,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE
P-AB2D0887,2024-01-01 22:34:00,263135.48,JPY,CA,SWIFT,API,0.204,1,SAME_DAY,False,2024,1,1,0,22,False,12.480428111920729,False,HIGH,LOW,True,LOW,0,False,53679.63792,0.5876450538739342,False,0.8906,False,0.2257915623182112,False,0.3487,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE
P-F0FF4898,2024-03-24 22:44:00,144230.51,CAD,US,WIRE,ONLINE,0.239,1,SAME_DAY,False,2024,3,24,6,22,True,11.879174995911924,False,HIGH,LOW,True,LOW,0,False,34471.09189,0.08093660964937041,False,0.7678,False,-0.023907933755245525,False,0.4351,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-9912F0DB,2024-06-19 09:29:00,103057.45,JPY,DE,ACH,API,0.376,0,T_PLUS_2,False,2024,6,19,2,9,False,11.543051581986466,False,HIGH,MEDIUM,False,NONE,2,False,38749.6012,-0.094520624615645,False,0.6734,False,0.031710102976116164,False,0.7236,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-361EEB4D,2024-06-09 08:24:00,1070995.02,USD,JP,ACH,FILE,0.192,0,T_PLUS_2,False,2024,6,9,6,8,True,13.884099633269852,True,VERY_HIGH,LOW,False,NONE,2,True,205631.04384,4.030303932349509,True,0.9916,True,2.2010680578228152,False,0.3206,False,False,True,False,False,0.1492,0.1624,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_large_file_payment
P-88249960,2024-02-23 06:24:00,528843.18,CAD,US,ACH,BATCH,0.375,2,SAME_DAY,False,2024,2,23,4,6,False,13.17844911168477,True,VERY_HIGH,MEDIUM,True,LOW,0,False,198316.1925,1.7199470534075716,False,0.9634,False,2.1059794087081145,False,0.7227,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-C61DC7E0,2024-01-09 02:20:00,226638.66,EUR,AU,WIRE,BATCH,0.224,1,NEXT_DAY,False,2024,1,9,1,2,False,12.33111663432678,False,HIGH,LOW,True,LOW,1,False,50767.05984,0.43211541637144846,False,0.866,False,0.1879298065291607,False,0.3995,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-CC35248F,2024-05-30 10:54:00,499797.34,EUR,DE,WIRE,ONLINE,0.185,3,SAME_DAY,False,2024,5,30,3,10,False,13.121959976048942,False,HIGH,LOW,True,HIGH,0,False,92462.5079,1.5961694485051392,False,0.9582,False,0.7299454464885059,False,0.306,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE
P-B4F2F324,2024-01-02 16:12:00,69924.29,GBP,AU,ACH,BATCH,0.278,2,SAME_DAY,False,2024,1,2,1,16,False,11.15518266536224,False,MEDIUM,LOW,True,LOW,0,False,19438.95262,-0.23571616888804633,False,0.548,False,-0.21931666457551477,False,0.528,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE
P-80AD3DCB,2024-01-07 21:00:00,1000946.87,JPY,DE,ACH,ONLINE,0.436,1,NEXT_DAY,False,2024,1,7,6,21,True,13.816457979019178,True,VERY_HIGH,MEDIUM,True,LOW,1,True,436412.83532,3.7317967370042773,True,0.9894,False,5.201091950598712,True,0.8135,False,False,False,False,False,0.1448,0.1758,False,False,2,True,is_extreme_amount; is_extreme_risk_adjusted_amount
P-BEC2D768,2024-02-19 23:18:00,106128.35,GBP,CA,WIRE,FILE,0.02,2,T_PLUS_2,False,2024,2,19,0,23,False,11.5724139121729,False,HIGH,LOW,True,LOW,2,False,2122.567,-0.08143411560454801,False,0.682,False,-0.4444192182188033,False,0.0059,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE
P-1F84EC1B,2024-06-11 06:31:00,12636.55,JPY,JP,SWIFT,FILE,0.343,2,NEXT_DAY,False,2024,6,11,1,6,False,9.444427819799634,False,MEDIUM,MEDIUM,True,LOW,1,False,4334.33665,-0.47984542276651176,False,0.1058,False,-0.41566754871851863,False,0.6624,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-6FE984E7,2024-03-08 05:41:00,12189.07,CAD,CA,ACH,ONLINE,0.451,1,SAME_DAY,False,2024,3,8,4,5,False,9.408376964870644,False,MEDIUM,MEDIUM,True,LOW,0,False,5497.27057,-0.48175233964830066,False,0.1008,False,-0.40055011019208325,False,0.8378,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-7432F48D,2024-01-08 05:07:00,582913.02,CAD,IN,ACH,API,0.109,2,NEXT_DAY,True,2024,1,8,0,5,False,13.27579497589742,True,VERY_HIGH,LOW,True,LOW,1,True,63537.51918,1.9503633640619629,False,0.9684,False,0.35393806435587605,False,0.1287,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-89D52781,2024-03-17 14:56:00,104313.03,CAD,DE,ACH,API,0.399,0,T_PLUS_2,False,2024,3,17,6,14,True,11.555161147762172,False,HIGH,MEDIUM,False,NONE,2,False,41620.89897,-0.08917002414537467,False,0.6776,False,0.06903523966923636,False,0.7607,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE
P-105A6554,2024-03-05 20:19:00,98994.82,EUR,IN,WIRE,FILE,0.028,0,SAME_DAY,False,2024,3,5,1,20,False,11.50283290600312,False,MEDIUM,LOW,False,NONE,0,False,2771.85496,-0.11183334860657687,False,0.6614,False,-0.4359788669207222,False,0.0102,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-C78D338E,2024-03-15 02:51:00,24367.0,USD,CA,SWIFT,FILE,0.421,0,NEXT_DAY,False,2024,3,15,4,2,False,10.101026075134945,False,MEDIUM,MEDIUM,False,NONE,1,False,10258.507,-0.42985661178952705,False,0.231,False,-0.33865691247681695,False,0.795,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-68F075AA,2024-06-06 23:41:00,20584.73,AUD,AU,RTP,FILE,0.206,1,SAME_DAY,False,2024,6,6,3,23,False,9.932353396290788,False,MEDIUM,LOW,True,LOW,0,False,4240.45438,-0.44597459363113756,False,0.1952,False,-0.4168879615218938,False,0.3536,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE
P-61BC0020,2024-01-14 00:45:00,82526.17,JPY,IN,ACH,BATCH,0.309,1,SAME_DAY,False,2024,1,14,6,0,True,11.320882851437789,False,MEDIUM,MEDIUM,True,LOW,0,False,25500.58653,-0.18201379623613237,False,0.6046,False,-0.1405190850843419,False,0.5948,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-7460B4F4,2024-02-01 12:30:00,59222.52,AUD,IN,ACH,API,0.303,0,SAME_DAY,False,2024,2,1,3,12,False,10.98907403926772,False,MEDIUM,MEDIUM,False,NONE,0,False,17944.42356,-0.2813213040405056,False,0.4926,False,-0.23874463963236175,False,0.5821,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-B3D68C97,2024-03-23 08:34:00,1870.71,JPY,AU,WIRE,ONLINE,0.33,1,NEXT_DAY,False,2024,3,23,5,8,True,7.534607730507128,False,LOW,MEDIUM,True,LOW,1,False,617.3343,-0.5257235894837698,False,0.0022,False,-0.4639863341304541,False,0.6355,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE
P-43C4DC86,2024-06-12 05:38:00,358208.81,CAD,US,SWIFT,BATCH,0.267,0,SAME_DAY,False,2024,6,12,2,5,False,12.788874155168406,False,HIGH,LOW,False,NONE,0,False,95641.75227,0.9927959834906572,False,0.9338,False,0.7712737029761925,False,0.5026,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-85D62F8F,2024-05-28 09:22:00,171526.75,AUD,CA,WIRE,API,0.324,0,NEXT_DAY,False,2024,5,28,1,9,False,12.052500340078872,False,HIGH,MEDIUM,False,NONE,1,False,55574.667,0.19725836898020666,False,0.809,False,0.2504257957256497,False,0.6254,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-2A2973A2,2024-04-26 03:33:00,52988.02,EUR,AU,WIRE,BATCH,0.086,1,NEXT_DAY,False,2024,4,26,4,3,False,10.877840001260308,False,MEDIUM,LOW,True,LOW,1,False,4556.969719999999,-0.30788935914802584,False,0.4546,False,-0.41277345328300447,False,0.0806,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-1CFEDCCD,2024-01-21 10:54:00,243253.96,GBP,US,WIRE,FILE,0.12,0,SAME_DAY,False,2024,1,21,6,10,True,12.401865390385074,False,HIGH,LOW,False,NONE,0,False,29190.4752,0.5029208067039501,False,0.8786,False,-0.09255276113524301,False,0.1541,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE
P-0518CC3B,2024-05-08 12:50:00,73129.23,EUR,GB,WIRE,BATCH,0.432,1,T_PLUS_2,True,2024,5,8,2,12,False,11.199997103344147,False,MEDIUM,MEDIUM,True,LOW,2,False,31591.82736,-0.22205845414968783,False,0.5636,False,-0.06133663351629555,False,0.8091,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-AACA40EC,2024-03-21 07:39:00,11889.95,GBP,JP,SWIFT,API,0.117,0,SAME_DAY,True,2024,3,21,3,7,False,9.38353288556792,False,MEDIUM,LOW,False,NONE,0,False,1391.12415,-0.48302702673527825,False,0.0958,False,-0.4539275334638137,False,0.1479,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE
P-5A01D841,2024-05-19 07:01:00,25605.87,USD,US,WIRE,ONLINE,0.403,0,SAME_DAY,False,2024,5,19,6,7,True,10.150615953840717,False,MEDIUM,MEDIUM,False,NONE,0,False,10319.16561,-0.42457722026958905,False,0.243,False,-0.3378683871857376,False,0.7665,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-763A0BD2,2024-06-22 16:55:00,343431.32,JPY,DE,ACH,BATCH,0.655,2,T_PLUS_2,False,2024,6,22,5,16,True,12.746745340663784,False,HIGH,HIGH,True,LOW,2,False,224947.5146,0.9298223418721105,False,0.9294,False,2.452170510197742,False,0.9787,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-AEDA3584,2024-03-29 21:27:00,5655.43,CAD,GB,SWIFT,BATCH,0.521,3,T_PLUS_2,True,2024,3,29,4,21,False,8.640548230146308,False,LOW,MEDIUM,True,HIGH,2,False,2946.4790300000004,-0.5095951670719432,False,0.0264,False,-0.43370885948688537,False,0.9066,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-BAB3D16C,2024-02-08 11:46:00,96724.84,GBP,DE,ACH,API,0.076,0,NEXT_DAY,False,2024,2,8,3,11,False,11.479635863945582,False,MEDIUM,LOW,False,NONE,1,False,7351.087839999999,-0.12150677129211206,False,0.6556,False,-0.3764516054219504,False,0.0631,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE
P-4111DC16,2024-05-07 13:38:00,217623.04,USD,CA,ACH,BATCH,0.504,1,SAME_DAY,False,2024,5,7,1,13,False,12.290524265802862,False,HIGH,MEDIUM,True,LOW,0,False,109682.01216,0.39369573732927,False,0.856,False,0.9537886009699251,False,0.8905,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-BFD2E572,2024-02-25 18:36:00,382097.54,CAD,US,WIRE,ONLINE,0.503,1,NEXT_DAY,False,2024,2,25,6,18,True,12.85343381243842,False,HIGH,MEDIUM,True,LOW,1,False,192195.06262,1.0945967846918236,False,0.9406,False,2.0264084175436063,False,0.889,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-507B3310,2024-02-26 12:19:00,130344.54,EUR,JP,WIRE,API,0.225,0,NEXT_DAY,True,2024,2,26,0,12,False,11.777944203202823,False,HIGH,LOW,False,NONE,1,False,29327.5215,0.021762142381526385,False,0.7392,False,-0.09077124201373919,False,0.4021,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE
P-B8B5458B,2024-05-29 23:44:00,194187.99,CAD,IN,SWIFT,ONLINE,0.227,1,SAME_DAY,False,2024,5,29,2,23,False,12.176587139102423,False,HIGH,LOW,True,LOW,0,False,44080.67373,0.29382827404472545,False,0.8376,False,0.1010108257998545,False,0.4067,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-114574E5,2024-02-16 10:56:00,26907.91,JPY,IN,RTP,ONLINE,0.02,0,NEXT_DAY,False,2024,2,16,4,10,False,10.200212737512254,False,MEDIUM,LOW,False,NONE,1,False,538.1582,-0.41902863249636013,False,0.2568,False,-0.4650155756066275,False,0.0059,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-C40C449C,2024-04-16 16:29:00,75193.3,USD,IN,WIRE,FILE,0.393,1,SAME_DAY,False,2024,4,16,1,16,False,11.227830709192787,False,MEDIUM,MEDIUM,True,LOW,0,False,29550.966900000003,-0.213262508122616,False,0.5732,False,-0.0878665867788873,False,0.7508,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-B8097825,2024-01-04 06:38:00,221128.3,AUD,IN,ACH,API,0.443,1,SAME_DAY,False,2024,1,4,3,6,False,12.306502877287713,False,HIGH,MEDIUM,True,LOW,0,False,97959.8369,0.40863325290328334,False,0.8598,False,0.8014074030002658,False,0.8232,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-932C97F1,2024-05-14 02:54:00,1909.24,USD,JP,SWIFT,ONLINE,0.184,0,NEXT_DAY,True,2024,5,14,1,2,False,7.554984167597079,False,LOW,LOW,False,NONE,1,False,351.30016,-0.5255593955366542,False,0.0024,False,-0.46744461726092046,False,0.3023,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-48221C97,2024-01-21 03:49:00,261011.53,JPY,IN,ACH,BATCH,0.519,0,NEXT_DAY,False,2024,1,21,6,3,True,12.472323692815335,False,HIGH,MEDIUM,False,NONE,1,False,135464.98407,0.578593931787862,False,0.8892,False,1.2889516624087347,False,0.9048,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-16B9E1B6,2024-02-18 18:50:00,7219.93,EUR,GB,RTP,API,0.245,1,T_PLUS_2,False,2024,2,18,6,18,True,8.884739032455988,False,LOW,LOW,True,LOW,2,False,1768.88285,-0.5029281172338301,False,0.041,False,-0.44901689853704496,False,0.4519,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-BB148979,2024-02-12 08:38:00,31733.77,USD,CA,WIRE,BATCH,0.246,1,SAME_DAY,False,2024,2,12,0,8,False,10.365168204195797,False,MEDIUM,LOW,True,LOW,0,False,7806.50742,-0.3984634365029079,False,0.2998,False,-0.37053142596378735,False,0.4541,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-DC0E0460,2024-06-16 05:59:00,94407.75,AUD,IN,WIRE,BATCH,0.481,1,SAME_DAY,False,2024,6,16,6,5,True,11.455389038516042,False,MEDIUM,MEDIUM,True,LOW,0,False,45410.12775,-0.13138095122780602,False,0.6472,False,0.11829292504507419,False,0.8712,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-919359CB,2024-04-25 13:26:00,177144.63,GBP,DE,RTP,FILE,0.434,1,NEXT_DAY,False,2024,4,25,3,13,False,12.084727441629202,False,HIGH,MEDIUM,True,LOW,1,False,76880.76942,0.2211987243298636,False,0.8158,False,0.5273922579063095,False,0.811,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE
P-7CDD368E,2024-02-20 10:55:00,66389.05,JPY,DE,WIRE,API,0.451,1,SAME_DAY,False,2024,2,20,1,10,False,11.103302474838392,False,MEDIUM,MEDIUM,True,LOW,0,False,29941.461550000004,-0.25078144294984916,False,0.5292,False,-0.0827903921948675,False,0.8378,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-2FB337A9,2024-03-20 02:44:00,9707.33,JPY,DE,ACH,BATCH,0.215,2,NEXT_DAY,False,2024,3,20,2,2,False,9.180739558852194,False,LOW,LOW,True,LOW,1,False,2087.07595,-0.4923281685171013,False,0.0688,False,-0.4448805804315537,False,0.3754,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-B7362712,2024-05-08 12:54:00,43536.01,AUD,US,WIRE,ONLINE,0.399,2,SAME_DAY,False,2024,5,8,2,12,False,10.681366659945404,False,MEDIUM,MEDIUM,True,LOW,0,False,17370.867990000002,-0.3481686955112999,False,0.3902,False,-0.24620051560420506,False,0.7607,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE
P-FD1F96EC,2024-01-09 19:37:00,185934.1,CAD,CA,SWIFT,BATCH,0.411,1,T_PLUS_2,False,2024,1,9,1,19,False,12.133152967075755,False,HIGH,MEDIUM,True,LOW,2,False,76418.9151,0.25865467481922055,False,0.827,False,0.5213884307148482,False,0.7814,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-50008F90,2024-06-09 20:34:00,524107.13,JPY,US,WIRE,FILE,0.211,0,NEXT_DAY,False,2024,6,9,6,20,True,13.169453296976757,True,VERY_HIGH,LOW,False,NONE,1,False,110586.60443,1.6997645788880476,False,0.9628,False,0.9655477540894882,False,0.3647,False,False,True,False,False,0.1398,0.1758,False,False,1,True,is_large_file_payment
P-24EF51C6,2024-03-06 02:39:00,58253.43,JPY,DE,ACH,BATCH,0.301,2,NEXT_DAY,False,2024,3,6,2,2,False,10.972575420038323,False,MEDIUM,MEDIUM,True,LOW,1,False,17534.28243,-0.2854510396286276,False,0.4886,False,-0.24407622658954478,False,0.5773,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-C10D98A3,2024-05-24 06:08:00,105184.48,USD,AU,ACH,API,0.193,0,NEXT_DAY,False,2024,5,24,4,6,False,11.563480546946034,False,HIGH,LOW,False,NONE,1,False,20300.60464,-0.08545637724130081,False,0.6798,False,-0.2081157087692477,False,0.3229,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE
P-81059E62,2024-03-18 19:48:00,26547.9,GBP,JP,SWIFT,BATCH,0.211,2,T_PLUS_2,False,2024,3,18,0,19,False,10.186743594550016,False,MEDIUM,LOW,True,LOW,2,False,5601.6069,-0.42056279971414157,False,0.2522,False,-0.3991938009231535,False,0.3647,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE
P-D0387A4C,2024-04-29 05:52:00,45879.19,USD,GB,RTP,FILE,0.324,1,NEXT_DAY,False,2024,4,29,0,5,False,10.733788712472744,False,MEDIUM,MEDIUM,True,LOW,1,False,14864.85756,-0.3381833341564456,False,0.4042,False,-0.2787771375176247,False,0.6254,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-9F810CA7,2024-03-08 07:01:00,72054.57,CAD,JP,ACH,BATCH,0.053,0,SAME_DAY,False,2024,3,8,4,7,False,11.185192905865,False,MEDIUM,LOW,False,NONE,0,False,3818.89221,-0.2266380717777009,False,0.5598,False,-0.42236801510055777,False,0.0309,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-3F16178D,2024-05-16 03:34:00,187281.69,USD,AU,WIRE,API,0.718,2,NEXT_DAY,False,2024,5,16,3,3,False,12.140374465581502,False,HIGH,HIGH,True,LOW,1,False,134468.25342,0.2643973719693277,False,0.8292,False,1.2759947660024547,False,0.9917,True,False,False,False,False,0.1456,0.1624,False,False,1,True,is_top_1pct_risk_score
P-7AF3252F,2024-01-20 18:03:00,33023.34,USD,DE,SWIFT,API,0.07,2,NEXT_DAY,False,2024,1,20,5,18,True,10.405000144330872,False,MEDIUM,LOW,True,LOW,1,False,2311.6338,-0.3929679891013513,False,0.312,False,-0.44196146401864217,False,0.0527,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-71B49171,2024-01-12 05:25:00,22611.47,JPY,IN,SWIFT,MOBILE,0.289,1,SAME_DAY,True,2024,1,12,4,5,False,10.026256803002836,False,MEDIUM,LOW,True,LOW,0,False,6534.71483,-0.4373377278025041,False,0.2148,False,-0.38706396144757566,False,0.5517,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-7F67A5E6,2024-02-15 16:07:00,58469.33,GBP,GB,ACH,MOBILE,0.088,0,SAME_DAY,False,2024,2,15,3,16,False,10.976274725073749,False,MEDIUM,LOW,False,NONE,0,False,5145.30104,-0.28453099101242524,False,0.4896,False,-0.405125501485987,False,0.0835,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-CC1E7AB2,2024-05-18 12:45:00,219998.39,USD,IN,WIRE,ONLINE,0.132,2,SAME_DAY,False,2024,5,18,5,12,True,12.30138005260338,False,HIGH,LOW,True,LOW,0,False,29039.787480000003,0.40381818976325,False,0.8588,False,-0.09451161047707722,False,0.1818,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
