payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons,is_isolation_forest_anomaly,isolation_forest_anomaly_score,isolation_forest_anomaly_rank,anomaly_source,recommended_action,is_combined_anomaly
P-79E69159,2024-01-26 14:31:00,41384.32,GBP,GB,RTP,FILE,0.131,4,NEXT_DAY,False,2024,1,26,4,14,False,10.630681507559748,False,MEDIUM,LOW,True,HIGH,1,False,5421.34592,-0.3573380304209639,False,0.3752,False,-0.4015370847821924,False,0.1797,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,False,0.05898793283435966,1109.0,NORMAL,No anomaly review needed,False
P-04912579,2024-04-25 06:34:00,280233.41,EUR,AU,RTP,API,0.184,0,NEXT_DAY,False,2024,4,25,3,6,False,12.543381710484296,False,HIGH,LOW,False,NONE,1,False,51562.94744,0.6605071513098991,False,0.8996,False,0.1982758645983519,False,0.3023,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.059497447117269175,1120.0,NORMAL,No anomaly review needed,False
P-20D6E51E,2024-04-02 21:24:00,184598.89,USD,IN,WIRE,BATCH,0.282,0,SAME_DAY,False,2024,4,2,1,21,False,12.12594600516772,False,HIGH,LOW,False,NONE,0,False,52056.88698,0.2529647345096349,False,0.8252,False,0.2046967802697477,False,0.5371,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.09429328980993923,3602.0,NORMAL,No anomaly review needed,False
P-4C027951,2024-03-02 20:43:00,277482.24,CAD,DE,WIRE,BATCH,0.025,0,T_PLUS_2,True,2024,3,2,5,20,True,12.533515813948291,False,HIGH,LOW,False,NONE,2,False,6937.0560000000005,0.6487831580193135,False,0.8978,False,-0.3818337692590727,False,0.009,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.031025763185381527,360.0,NORMAL,No anomaly review needed,False
P-43DA31F6,2024-02-06 15:00:00,14420.38,USD,JP,RTP,FILE,0.562,0,SAME_DAY,False,2024,2,6,1,15,False,9.576467106676036,False,MEDIUM,MEDIUM,False,NONE,0,False,8104.25356,-0.4722437075138936,False,0.1248,False,-0.3666609059879546,False,0.9341,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE,False,0.062333156898787434,1263.0,NORMAL,No anomaly review needed,False
P-9DED345C,2024-02-23 20:50:00,44619.06,JPY,JP,RTP,FILE,0.103,1,SAME_DAY,False,2024,2,23,4,20,False,10.7059388126741,False,MEDIUM,LOW,True,LOW,0,False,4595.76318,-0.3435533242571176,False,0.3956,False,-0.4122691617349707,False,0.1158,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.08978444646338063,3175.0,NORMAL,No anomaly review needed,False
P-6DE2EBE0,2024-03-02 16:23:00,76813.46,CAD,IN,ACH,ONLINE,0.42,4,SAME_DAY,False,2024,3,2,5,16,True,11.249148182663074,False,MEDIUM,MEDIUM,True,HIGH,0,False,32261.6532,-0.2063582655750179,False,0.58,False,-0.0526293021834731,False,0.7936,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.05419425181453008,923.0,NORMAL,No anomaly review needed,False
P-4F7AE256,2024-02-07 07:58:00,53931.47,CAD,CA,WIRE,API,0.45,5,NEXT_DAY,False,2024,2,7,2,7,False,10.895487987393736,False,MEDIUM,MEDIUM,True,HIGH,1,False,24269.1615,-0.3038688873233101,False,0.4616,False,-0.156526866670882,False,0.8362,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.058164922722018564,1070.0,NORMAL,No anomaly review needed,False
P-33376F5D,2024-04-01 00:58:00,120639.31,CAD,DE,WIRE,MOBILE,0.398,2,SAME_DAY,False,2024,4,1,0,0,False,11.70056875286713,False,HIGH,MEDIUM,True,LOW,0,False,48014.445380000005,-0.0195962801818161,False,0.7182,False,0.1521474811791295,False,0.7586,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.07681679114831147,2154.0,NORMAL,No anomaly review needed,False
P-E39FACC0,2024-01-12 06:01:00,97415.55,GBP,CA,SWIFT,API,0.391,1,NEXT_DAY,False,2024,1,12,4,6,False,11.486751393060697,False,MEDIUM,MEDIUM,True,LOW,1,False,38089.480050000006,-0.1185633401679937,False,0.6572,False,0.0231289267514819,False,0.7471,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE,False,0.10265227012584593,4249.0,NORMAL,No anomaly review needed,False
P-EF7920FF,2024-02-06 21:03:00,71400.23,CAD,IN,ACH,API,0.215,1,SAME_DAY,False,2024,2,6,1,21,False,11.17607037507005,False,MEDIUM,LOW,True,LOW,0,False,15351.04945,-0.2294265137023227,False,0.5554,False,-0.2724569366165052,False,0.3754,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.1101079430332661,4675.0,NORMAL,No anomaly review needed,False
P-ECC14CCB,2024-04-20 14:31:00,111565.55,JPY,GB,ACH,FILE,0.219,1,NEXT_DAY,False,2024,4,20,5,14,True,11.622376552818183,False,HIGH,LOW,True,LOW,1,False,24432.85545,-0.0582637203474128,False,0.6976,False,-0.1543989441950508,False,0.3871,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.09597184153239163,3726.0,NORMAL,No anomaly review needed,False
P-917E9A75,2024-01-22 10:26:00,593009.39,GBP,GB,SWIFT,BATCH,0.11,0,SAME_DAY,True,2024,1,22,0,10,False,13.292967198905629,True,VERY_HIGH,LOW,False,NONE,0,True,65231.0329,1.993388613006692,False,0.9696,False,0.3759527198023135,False,0.1311,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE,True,-0.006257972252363464,179.0,MODEL_ONLY,Investigate unusual pattern,True
P-D4EC29A9,2024-01-08 14:26:00,6528.11,EUR,JP,SWIFT,API,0.151,1,SAME_DAY,False,2024,1,8,0,14,False,8.784025918954036,False,LOW,LOW,True,LOW,0,False,985.74461,-0.505876278575475,False,0.034,False,-0.459197222627085,False,0.2252,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE,False,0.073215340517165,1922.0,NORMAL,No anomaly review needed,False
P-9C658CDC,2024-06-14 15:56:00,472123.72,AUD,DE,SWIFT,API,0.399,0,SAME_DAY,False,2024,6,14,4,15,False,13.064998466951304,False,HIGH,MEDIUM,False,NONE,0,False,188377.36428,1.478239500444416,False,0.9552,False,1.9767806450839085,False,0.7607,False,False,False,False,False,0.1448,0.1594,False,False,0,False,NONE,False,0.027872595730176752,319.0,NORMAL,No anomaly review needed,False
P-6E2ACEC0,2024-01-11 21:50:00,102087.57,CAD,CA,WIRE,BATCH,0.062,3,T_PLUS_2,False,2024,1,11,3,21,False,11.533596048816452,False,HIGH,LOW,True,HIGH,2,False,6329.429340000001,-0.0986537267549795,False,0.6706,False,-0.3897325488213485,False,0.0407,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.034391607015495484,411.0,NORMAL,No anomaly review needed,False
P-B352A336,2024-06-06 00:12:00,37719.32,USD,US,ACH,API,0.081,1,SAME_DAY,False,2024,6,6,3,0,False,10.537954220274504,False,MEDIUM,LOW,True,LOW,0,False,3055.26492,-0.372956271173079,False,0.3516,False,-0.4322947086255719,False,0.0718,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE,False,0.11277523717236404,4779.0,NORMAL,No anomaly review needed,False
P-DD8C27D5,2024-01-08 07:49:00,48299.94,EUR,IN,WIRE,API,0.096,1,NEXT_DAY,False,2024,1,8,0,7,False,10.78520630114901,False,MEDIUM,LOW,True,LOW,1,False,4636.79424,-0.327867411564172,False,0.4246,False,-0.4117357827384887,False,0.1003,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.11830908587000105,4913.0,NORMAL,No anomaly review needed,False
P-BCA158C6,2024-01-12 22:11:00,181599.76,JPY,IN,SWIFT,API,0.204,1,NEXT_DAY,False,2024,1,12,4,22,False,12.1095659301626,False,HIGH,LOW,True,LOW,1,False,37046.35104,0.2401840702840166,False,0.8214,False,0.0095688796906682,False,0.3487,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.09365570004510232,3536.0,NORMAL,No anomaly review needed,False
P-93CD1617,2024-04-06 06:11:00,17363.2,CAD,AU,ACH,ONLINE,0.155,0,SAME_DAY,False,2024,4,6,5,6,True,9.762165894436542,False,MEDIUM,LOW,False,NONE,0,False,2691.2960000000003,-0.4597030059449606,False,0.16,False,-0.4370260847416225,False,0.2344,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE,False,0.08681853157762093,2937.0,NORMAL,No anomaly review needed,False
P-0CFF6C32,2024-04-07 03:01:00,5448.56,USD,IN,RTP,BATCH,0.391,1,NEXT_DAY,False,2024,4,7,6,3,True,8.603290150453175,False,LOW,MEDIUM,True,LOW,1,False,2130.3869600000003,-0.5104767347293483,False,0.0232,False,-0.4443175634622036,False,0.7471,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE,False,0.052540998025128016,856.0,NORMAL,No anomaly review needed,False
P-872926A5,2024-04-28 04:04:00,290782.92,EUR,GB,WIRE,FILE,0.217,2,SAME_DAY,False,2024,4,28,6,4,True,12.580335727376736,False,HIGH,LOW,True,LOW,0,False,63099.89364,0.7054634369843457,False,0.9078,False,0.3482491966697842,False,0.3804,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.07114146837586316,1770.0,NORMAL,No anomaly review needed,False
P-1F6DF9AC,2024-01-05 00:39:00,152119.14,AUD,CA,WIRE,ONLINE,0.318,1,SAME_DAY,False,2024,1,5,4,0,False,11.93242588236783,False,HIGH,MEDIUM,True,LOW,0,False,48373.88652000001,0.1145536690066304,False,0.7818,False,0.1568199988900428,False,0.614,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.08189217246440839,2557.0,NORMAL,No anomaly review needed,False
P-F815B0CA,2024-06-13 14:36:00,8585.68,GBP,DE,ACH,ONLINE,0.525,2,NEXT_DAY,False,2024,6,13,3,14,False,9.057967444344008,False,LOW,MEDIUM,True,LOW,1,False,4507.482,-0.4971080320204055,False,0.0536,False,-0.4134167637515076,False,0.9092,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE,False,0.06705596792409008,1529.0,NORMAL,No anomaly review needed,False
P-AB2D0887,2024-01-01 22:34:00,263135.48,JPY,CA,SWIFT,API,0.204,1,SAME_DAY,False,2024,1,1,0,22,False,12.480428111920729,False,HIGH,LOW,True,LOW,0,False,53679.63792,0.5876450538739342,False,0.8906,False,0.2257915623182112,False,0.3487,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE,False,0.08305150044382414,2648.0,NORMAL,No anomaly review needed,False
P-F0FF4898,2024-03-24 22:44:00,144230.51,CAD,US,WIRE,ONLINE,0.239,1,SAME_DAY,False,2024,3,24,6,22,True,11.879174995911924,False,HIGH,LOW,True,LOW,0,False,34471.09189,0.0809366096493704,False,0.7678,False,-0.0239079337552455,False,0.4351,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE,False,0.08417762496983072,2750.0,NORMAL,No anomaly review needed,False
P-9912F0DB,2024-06-19 09:29:00,103057.45,JPY,DE,ACH,API,0.376,0,T_PLUS_2,False,2024,6,19,2,9,False,11.543051581986466,False,HIGH,MEDIUM,False,NONE,2,False,38749.6012,-0.094520624615645,False,0.6734,False,0.0317101029761161,False,0.7236,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.06253742396439588,1274.0,NORMAL,No anomaly review needed,False
P-361EEB4D,2024-06-09 08:24:00,1070995.02,USD,JP,ACH,FILE,0.192,0,T_PLUS_2,False,2024,6,9,6,8,True,13.884099633269852,True,VERY_HIGH,LOW,False,NONE,2,True,205631.04384,4.030303932349509,True,0.9916,True,2.2010680578228152,False,0.3206,False,False,True,False,False,0.1492,0.1624,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_large_file_payment,True,-0.08908839514202838,21.0,RULE_AND_MODEL,High-priority review,True
P-88249960,2024-02-23 06:24:00,528843.18,CAD,US,ACH,BATCH,0.375,2,SAME_DAY,False,2024,2,23,4,6,False,13.17844911168477,True,VERY_HIGH,MEDIUM,True,LOW,0,False,198316.1925,1.7199470534075716,False,0.9634,False,2.1059794087081145,False,0.7227,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE,False,0.0032908557712031383,208.0,NORMAL,No anomaly review needed,False
P-C61DC7E0,2024-01-09 02:20:00,226638.66,EUR,AU,WIRE,BATCH,0.224,1,NEXT_DAY,False,2024,1,9,1,2,False,12.33111663432678,False,HIGH,LOW,True,LOW,1,False,50767.05984,0.4321154163714484,False,0.866,False,0.1879298065291607,False,0.3995,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.10123269896831227,4146.0,NORMAL,No anomaly review needed,False
P-CC35248F,2024-05-30 10:54:00,499797.34,EUR,DE,WIRE,ONLINE,0.185,3,SAME_DAY,False,2024,5,30,3,10,False,13.121959976048942,False,HIGH,LOW,True,HIGH,0,False,92462.5079,1.5961694485051392,False,0.9582,False,0.7299454464885059,False,0.306,False,False,False,False,False,0.1448,0.1634,False,False,0,False,NONE,False,0.03369267255634778,400.0,NORMAL,No anomaly review needed,False
P-B4F2F324,2024-01-02 16:12:00,69924.29,GBP,AU,ACH,BATCH,0.278,2,SAME_DAY,False,2024,1,2,1,16,False,11.15518266536224,False,MEDIUM,LOW,True,LOW,0,False,19438.95262,-0.2357161688880463,False,0.548,False,-0.2193166645755147,False,0.528,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE,False,0.11422624019972893,4819.0,NORMAL,No anomaly review needed,False
P-80AD3DCB,2024-01-07 21:00:00,1000946.87,JPY,DE,ACH,ONLINE,0.436,1,NEXT_DAY,False,2024,1,7,6,21,True,13.816457979019178,True,VERY_HIGH,MEDIUM,True,LOW,1,True,436412.83532,3.731796737004277,True,0.9894,False,5.201091950598712,True,0.8135,False,False,False,False,False,0.1448,0.1758,False,False,2,True,is_extreme_amount; is_extreme_risk_adjusted_amount,True,-0.06900343592841807,48.0,RULE_AND_MODEL,High-priority review,True
P-BEC2D768,2024-02-19 23:18:00,106128.35,GBP,CA,WIRE,FILE,0.02,2,T_PLUS_2,False,2024,2,19,0,23,False,11.5724139121729,False,HIGH,LOW,True,LOW,2,False,2122.567,-0.081434115604548,False,0.682,False,-0.4444192182188033,False,0.0059,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE,False,0.05610486729235753,986.0,NORMAL,No anomaly review needed,False
P-1F84EC1B,2024-06-11 06:31:00,12636.55,JPY,JP,SWIFT,FILE,0.343,2,NEXT_DAY,False,2024,6,11,1,6,False,9.444427819799634,False,MEDIUM,MEDIUM,True,LOW,1,False,4334.33665,-0.4798454227665117,False,0.1058,False,-0.4156675487185186,False,0.6624,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE,False,0.07769357479562017,2212.0,NORMAL,No anomaly review needed,False
P-6FE984E7,2024-03-08 05:41:00,12189.07,CAD,CA,ACH,ONLINE,0.451,1,SAME_DAY,False,2024,3,8,4,5,False,9.408376964870644,False,MEDIUM,MEDIUM,True,LOW,0,False,5497.27057,-0.4817523396483006,False,0.1008,False,-0.4005501101920832,False,0.8378,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE,False,0.09350549922278523,3520.0,NORMAL,No anomaly review needed,False
P-7432F48D,2024-01-08 05:07:00,582913.02,CAD,IN,ACH,API,0.109,2,NEXT_DAY,True,2024,1,8,0,5,False,13.27579497589742,True,VERY_HIGH,LOW,True,LOW,1,True,63537.51918,1.9503633640619629,False,0.9684,False,0.353938064355876,False,0.1287,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.010402000735489358,235.0,NORMAL,No anomaly review needed,False
P-89D52781,2024-03-17 14:56:00,104313.03,CAD,DE,ACH,API,0.399,0,T_PLUS_2,False,2024,3,17,6,14,True,11.555161147762172,False,HIGH,MEDIUM,False,NONE,2,False,41620.89897,-0.0891700241453746,False,0.6776,False,0.0690352396692363,False,0.7607,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE,False,0.048035097094853874,721.0,NORMAL,No anomaly review needed,False
P-105A6554,2024-03-05 20:19:00,98994.82,EUR,IN,WIRE,FILE,0.028,0,SAME_DAY,False,2024,3,5,1,20,False,11.50283290600312,False,MEDIUM,LOW,False,NONE,0,False,2771.85496,-0.1118333486065768,False,0.6614,False,-0.4359788669207222,False,0.0102,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.08523028416543033,2808.0,NORMAL,No anomaly review needed,False
P-C78D338E,2024-03-15 02:51:00,24367.0,USD,CA,SWIFT,FILE,0.421,0,NEXT_DAY,False,2024,3,15,4,2,False,10.101026075134945,False,MEDIUM,MEDIUM,False,NONE,1,False,10258.507,-0.429856611789527,False,0.231,False,-0.3386569124768169,False,0.795,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE,False,0.07812649049153886,2249.0,NORMAL,No anomaly review needed,False
P-68F075AA,2024-06-06 23:41:00,20584.73,AUD,AU,RTP,FILE,0.206,1,SAME_DAY,False,2024,6,6,3,23,False,9.932353396290788,False,MEDIUM,LOW,True,LOW,0,False,4240.45438,-0.4459745936311375,False,0.1952,False,-0.4168879615218938,False,0.3536,False,False,False,False,False,0.1456,0.1594,False,False,0,False,NONE,False,0.08786180046103037,3032.0,NORMAL,No anomaly review needed,False
P-61BC0020,2024-01-14 00:45:00,82526.17,JPY,IN,ACH,BATCH,0.309,1,SAME_DAY,False,2024,1,14,6,0,True,11.320882851437789,False,MEDIUM,MEDIUM,True,LOW,0,False,25500.58653,-0.1820137962361323,False,0.6046,False,-0.1405190850843419,False,0.5948,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE,False,0.09902251687248947,3969.0,NORMAL,No anomaly review needed,False
P-7460B4F4,2024-02-01 12:30:00,59222.52,AUD,IN,ACH,API,0.303,0,SAME_DAY,False,2024,2,1,3,12,False,10.98907403926772,False,MEDIUM,MEDIUM,False,NONE,0,False,17944.42356,-0.2813213040405056,False,0.4926,False,-0.2387446396323617,False,0.5821,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE,False,0.09791805100013251,3896.0,NORMAL,No anomaly review needed,False
P-B3D68C97,2024-03-23 08:34:00,1870.71,JPY,AU,WIRE,ONLINE,0.33,1,NEXT_DAY,False,2024,3,23,5,8,True,7.534607730507128,False,LOW,MEDIUM,True,LOW,1,False,617.3343,-0.5257235894837698,False,0.0022,False,-0.4639863341304541,False,0.6355,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE,False,0.0511326530768601,815.0,NORMAL,No anomaly review needed,False
P-43C4DC86,2024-06-12 05:38:00,358208.81,CAD,US,SWIFT,BATCH,0.267,0,SAME_DAY,False,2024,6,12,2,5,False,12.788874155168406,False,HIGH,LOW,False,NONE,0,False,95641.75227,0.9927959834906572,False,0.9338,False,0.7712737029761925,False,0.5026,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE,False,0.04984902804383273,778.0,NORMAL,No anomaly review needed,False
P-85D62F8F,2024-05-28 09:22:00,171526.75,AUD,CA,WIRE,API,0.324,0,NEXT_DAY,False,2024,5,28,1,9,False,12.052500340078872,False,HIGH,MEDIUM,False,NONE,1,False,55574.667,0.1972583689802066,False,0.809,False,0.2504257957256497,False,0.6254,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE,False,0.06192406614033946,1240.0,NORMAL,No anomaly review needed,False
P-2A2973A2,2024-04-26 03:33:00,52988.02,EUR,AU,WIRE,BATCH,0.086,1,NEXT_DAY,False,2024,4,26,4,3,False,10.877840001260308,False,MEDIUM,LOW,True,LOW,1,False,4556.969719999999,-0.3078893591480258,False,0.4546,False,-0.4127734532830044,False,0.0806,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE,False,0.11456449134711666,4824.0,NORMAL,No anomaly review needed,False
P-1CFEDCCD,2024-01-21 10:54:00,243253.96,GBP,US,WIRE,FILE,0.12,0,SAME_DAY,False,2024,1,21,6,10,True,12.401865390385074,False,HIGH,LOW,False,NONE,0,False,29190.4752,0.5029208067039501,False,0.8786,False,-0.092552761135243,False,0.1541,False,False,False,False,False,0.1398,0.1622,False,False,0,False,NONE,False,0.05638654331158932,997.0,NORMAL,No anomaly review needed,False
P-0518CC3B,2024-05-08 12:50:00,73129.23,EUR,GB,WIRE,BATCH,0.432,1,T_PLUS_2,True,2024,5,8,2,12,False,11.199997103344147,False,MEDIUM,MEDIUM,True,LOW,2,False,31591.82736,-0.2220584541496878,False,0.5636,False,-0.0613366335162955,False,0.8091,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE,False,0.09029655771944584,3223.0,NORMAL,No anomaly review needed,False
P-AACA40EC,2024-03-21 07:39:00,11889.95,GBP,JP,SWIFT,API,0.117,0,SAME_DAY,True,2024,3,21,3,7,False,9.38353288556792,False,MEDIUM,LOW,False,NONE,0,False,1391.12415,-0.4830270267352782,False,0.0958,False,-0.4539275334638137,False,0.1479,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE,False,0.08026400356122315,2421.0,NORMAL,No anomaly review needed,False
P-5A01D841,2024-05-19 07:01:00,25605.87,USD,US,WIRE,ONLINE,0.403,0,SAME_DAY,False,2024,5,19,6,7,True,10.150615953840717,False,MEDIUM,MEDIUM,False,NONE,0,False,10319.16561,-0.424577220269589,False,0.243,False,-0.3378683871857376,False,0.7665,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE,False,0.0860489669628221,2874.0,NORMAL,No anomaly review needed,False
P-763A0BD2,2024-06-22 16:55:00,343431.32,JPY,DE,ACH,BATCH,0.655,2,T_PLUS_2,False,2024,6,22,5,16,True,12.746745340663784,False,HIGH,HIGH,True,LOW,2,False,224947.5146,0.9298223418721104,False,0.9294,False,2.452170510197742,False,0.9787,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE,False,0.0037190292716499096,211.0,NORMAL,No anomaly review needed,False
P-AEDA3584,2024-03-29 21:27:00,5655.43,CAD,GB,SWIFT,BATCH,0.521,3,T_PLUS_2,True,2024,3,29,4,21,False,8.640548230146308,False,LOW,MEDIUM,True,HIGH,2,False,2946.4790300000004,-0.5095951670719432,False,0.0264,False,-0.4337088594868853,False,0.9066,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE,False,0.014931708805107857,247.0,NORMAL,No anomaly review needed,False
P-BAB3D16C,2024-02-08 11:46:00,96724.84,GBP,DE,ACH,API,0.076,0,NEXT_DAY,False,2024,2,8,3,11,False,11.479635863945582,False,MEDIUM,LOW,False,NONE,1,False,7351.087839999999,-0.121506771292112,False,0.6556,False,-0.3764516054219504,False,0.0631,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE,False,0.09448293837974231,3619.0,NORMAL,No anomaly review needed,False
P-4111DC16,2024-05-07 13:38:00,217623.04,USD,CA,ACH,BATCH,0.504,1,SAME_DAY,False,2024,5,7,1,13,False,12.290524265802862,False,HIGH,MEDIUM,True,LOW,0,False,109682.01216,0.39369573732927,False,0.856,False,0.9537886009699252,False,0.8905,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE,False,0.07914647614977649,2318.0,NORMAL,No anomaly review needed,False
